[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-ErrorDetails'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-RecognitionLatencyMs'; value='448'
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisFirstByteLatencyMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisFinishLatencyMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisUnderrunTimeMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisConnectionLatencyMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisNetworkLatencyMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisServiceLatencyMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-SynthesisBackend'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='CancellationDetails_Reason'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='CancellationDetails_ReasonText'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='CancellationDetails_ReasonDetailedText'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='RESULT-LanguageUnderstandingJson'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_DeviceNameForCapture'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_NumberOfChannelsForCapture'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_SampleRateForCapture'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_BitsPerSampleForCapture'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_AudioSource'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_DeviceNameForRender'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_PlaybackBufferLengthInMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='AudioConfig_AudioProcessingOptions'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='SPEECH-LogFilename'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='SPEECH-SegmentationSilenceTimeoutMs'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-ApplicationId'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-DialogType'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-InitialSilenceTimeout'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-FromId'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-ConversationId'; value=''
[502190]: 57451ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-CustomVoiceDeploymentIds'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-SpeechActivityTemplate'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='CONVERSATION-ParticipantId'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-RequestBotStatusMessages'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DIALOG-ConnectionId'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DataBuffer_TimeStamp'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='DataBuffer_UserId'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_ReferenceText'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_GradingSystem'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_Granularity'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_EnableMiscue'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_PhonemeAlphabet'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_NBestPhonemeCount'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_EnableProsodyAssessment'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_Json'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_Params'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='PronunciationAssessment_ContentTopic'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b56faa0; name='SpeakerRecognition_Api_Version'; value=''
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0x7fcf7af7a998
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionEventArgs, h=0x0x7fcf7af7a998, p=0x0x7fcf7af7a998, tot=0
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0x7fcf5b56fa20
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionResult, h=0x0x7fcf5b56fa20, p=0x0x7fcf5b56fa20, tot=0
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0x7fcf5b56faa0
[502190]: 57452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0x7fcf5b56faa0, p=0x0x7fcf5b56faa0, tot=3
[502190]: 57452ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 FireResultEvent
[502190]: 57452ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1724 DispatchEvent task complete!
[111195]: 57494ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 57495ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[218779]: 57495ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 57495ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:7963, Write 3200 bytes audio data.
[218779]: 57495ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:44.5133760Z, size:3200.
[218779]: 57495ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 151040 bytes (4720 msec)
[218779]: 57495ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 678400, unacknowledgedAudioDuration = 4720 msec, packetAudioDelay = 50 msec
[218779]: 57495ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 57495ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[111195]: 57500ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:44.5187110Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 57500ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 57544ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 57544ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[218779]: 57544ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 57544ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8013, Write 3200 bytes audio data.
[218779]: 57544ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:44.5631260Z, size:3200.
[111195]: 57544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 57544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 154240 bytes (4820 msec)
[218779]: 57545ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 681600, unacknowledgedAudioDuration = 4820 msec, packetAudioDelay = 50 msec
[218779]: 57545ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 57552ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.hypothesis, Size=269 B, Time=2024-12-28T11:11:44.5705330Z
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1512 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.hypothesis
[111195]: 57552ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[111195]: 57552ms SPX_TRACE_INFO:  usp_connection.cpp:1028 TS:8021 Response Message: path: speech.hypothesis, size: 151.
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  uspimpl.h:96 Got language en-US from speech.hypothesis message.
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1415 Response: Speech.Hypothesis message. Starts at offset 194600000, with duration 10900000 (100ns). Text: have i been
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1423 OnSpeechHypothesis: site->FireAdapterResult_Intermediate()
[111195]: 57552ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:133 Created 'CSpxRecognitionResult' as '175439361'
[111195]: 57552ms SPX_TRACE_VERBOSE:  recognition_result.cpp:79 InitIntermediateResult: resultId=ef605a55500d46148f954d3bc308a807
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='RESULT-Json'; value='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":30800000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='RESULT-RecognitionBackend'; value='online'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='Auto-Detect-Source-Language-Result'; value='en-US'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='SpeechServiceResponse_IsTentativePhrase'; value='false'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='RESULT-Json'; value='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":30800000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:31 UpdateServiceResponseJsonResult: before update: json='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":30800000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:145 UpdateServiceResponseJsonResult: after update: json='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":194600000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='RESULT-Json'; value='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":194600000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='RESULT-Json'; value='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":194600000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:31 UpdateServiceResponseJsonResult: before update: json='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":194600000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcfcb16ee90; name='AudioConfig_AudioSource'; value='File'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf9afa4380; name='RESULT-RecognitionLatencyMs'; value='358'
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2333 Storing intermediate result for possible promotion.
[111195]: 57552ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:31 ~CSpxRecognitionResult
[111195]: 57552ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1581 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireResultEvent
[111195]: 57552ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:44.5711680Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[502190]: 57553ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1724 DispatchEvent task started...
[502190]: 57553ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 FireResultEvent
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:133 Created 'CSpxRecognitionEventArgs' as '706084327'
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcfbafee978
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0x7fcfbafee978, p=0x0x7fcfbafee978, tot=1
[111195]: 57553ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcf9afa4300
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0x7fcf9afa4300, p=0x0x7fcf9afa4300, tot=1
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcf9afa4380
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0x7fcf9afa4380, p=0x0x7fcf9afa4380, tot=4
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='RESULT-Json'; value='{"Id":"ef605a55500d46148f954d3bc308a807","Text":"have i been","Offset":194600000,"Duration":10900000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='RESULT-ErrorDetails'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SubscriptionKey'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-Endpoint'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-Region'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-AuthToken'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SpeechServiceAuthorization_Type'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ModelId'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-Host'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ProxyHostName'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ProxyPort'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ProxyUserName'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ProxyPassword'; value=''
[502190]: 57553ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-ConnectionUrl'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='TRANSLATION-ToLanguages'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='TRANSLATION-Voice'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='TRANSLATION-Features'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='INTENT-region'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoMode'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoLanguage'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SessionId'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-UserDefinedQueryParameters'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoBackend'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoModelName'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoModelKey'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-RecoModelIniFile'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthLanguage'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthVoice'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthOutputFormat'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthEnableCompressedAudioTransmission'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthesisBackend'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthesisOfflineDataPath'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthesisOfflineVoice'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-SynthesisModelKey'; value=''
[502190]: 57554ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf9afa4380; name='SPEECH-VoicesListEndpoint'; value=''
